id,prediction_original,original_logodds,original_logprob_1,original_logprob_2,probability_method,n_spans,valid_key_detected,predicted_hallucination,decision,true_hallucination,correct_option_eval_only,candidate_index,candidate_text,span_start,span_end,delete_prediction,delete_logodds,delete_logprob_1,delete_logprob_2,delete_delta,delete_flip,emphasis_prediction,emphasis_logodds,emphasis_logprob_1,emphasis_logprob_2,emphasis_delta,emphasis_flip,candidate_score,passes_candidate_gate,selected_top_k,negated_sentence,negated_prompt,rewrite_valid,notes,negation_prediction,negation_logodds,negation_logprob_1,negation_logprob_2,negation_delta,negation_flip,method_consistent,surface_preserved,predicted_key_type,classification_reason,negation_significant,key_confidence
35,1,-16.457030937183674,-3.128163257315464e-07,-16.45703125,logprobs,4,True,False,constraint_evidence,False,1,3,before staff move it inside.,107,135,1,-16.886718317980012,-4.320199877838604e-07,-16.88671875,-0.42968738079633795,False,1,-8.156249618186848,-0.00028743778239004314,-8.156537055969238,8.300781318996826,False,8.300781318996826,True,True,The room-number tag must be attached to the underside shelf before staff do not move it inside. What should I bring to conference intake?,"Scenario: I am checking in a portable lectern. The room-number tag must be attached to the underside shelf before staff do not move it inside. What should I bring to conference intake?
Option1: The portable lectern with the room-number tag attached
Option2: Only the room-number tag
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-19.6962890625,0.0,-19.6962890625,-3.2392581253163257,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
36,1,-14.531250283292025,-1.6240566083070007e-06,-14.531251907348633,logprobs,4,True,False,constraint_evidence,False,1,0,I am documenting a train cancellation for payroll.,10,60,2,7.656250169820851,-7.656723976135254,-0.0004738063144031912,22.187500453112875,True,1,-17.334960624683674,-3.128163257315464e-07,-17.3349609375,-2.8037103413916498,False,24.187500453112875,True,True,Scenario: I am not documenting a train cancellation for payroll.,"Scenario: I am not documenting a train cancellation for payroll. The office scans proof pages, while the rail agency requires the original paper ticket for the refund. What should I submit to payroll?
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Added 'not' to negate the target span while preserving all other content.,1,-5.296874911990017,-0.005004970822483301,-5.3018798828125,9.234375371302008,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
36,1,-14.531250283292025,-1.6240566083070007e-06,-14.531251907348633,logprobs,4,True,False,constraint_evidence,False,1,1,The office scans proof pages,61,89,1,-4.812500085681677,-0.008101854473352432,-4.820601940155029,9.718750197610348,False,1,-14.628905937228637,-1.2664456789934775e-06,-14.628907203674316,-0.09765565393661291,False,9.718750197610348,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
36,1,-14.531250283292025,-1.6240566083070007e-06,-14.531251907348633,logprobs,4,True,False,constraint_evidence,False,1,2,while the rail agency requires the original paper,91,140,2,0.6562499403953552,-1.0741662979125977,-0.41791635751724243,15.18750022368738,True,1,-6.249999820138328,-0.0019347082125023007,-6.25193452835083,8.281250463153697,False,17.18750022368738,True,True,"The office scans proof pages, while the rail agency does not require the original paper ticket for the refund.","Scenario: I am documenting a train cancellation for payroll. The office scans proof pages, while the rail agency does not require the original paper ticket for the refund. What should I submit to payroll?
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-9.429687191142875,-8.423219696851447e-05,-9.429771423339844,5.101563092149149,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
36,1,-14.531250283292025,-1.6240566083070007e-06,-14.531251907348633,logprobs,4,True,False,constraint_evidence,False,1,3,ticket for the refund.,141,163,1,-3.5937500670552254,-0.0271257683634758,-3.620875835418701,10.9375002162368,False,1,-16.210936829572688,-6.704273118884885e-07,-16.2109375,-1.6796865462806636,False,10.9375002162368,True,True,"The office scans proof pages, while the rail agency does not require the original paper ticket for the refund. What should I submit to payroll?","Scenario: I am documenting a train cancellation for payroll. The office scans proof pages, while the rail agency does not require the original paper ticket for the refund. What should I submit to payroll?
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-9.429687191142875,-8.423219696851447e-05,-9.429771423339844,5.101563092149149,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
37,1,-5.8437497690320015,-0.0028946325182914734,-5.846644401550293,logprobs,5,True,False,constraint_evidence,False,1,0,I am updating my film-editing suite account.,10,54,1,-5.140624942258,-0.005844650790095329,-5.146469593048096,0.7031248267740011,False,1,-14.570312783247005,-6.704273118884885e-07,-14.570313453674316,-8.726563014215003,False,8.726563014215003,True,True,"Scenario: I am not updating my film-editing suite account. The media manager scans paper proof and discards it, while the suite badge must remain active on my lanyard.","Scenario: I am not updating my film-editing suite account. The media manager scans paper proof and discards it, while the suite badge must remain active on my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-6.062499870080501,-0.0023399698548018932,-6.064839839935303,-0.21875010104849935,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,0.4861113356633319
37,1,-5.8437497690320015,-0.0028946325182914734,-5.846644401550293,logprobs,5,True,False,constraint_evidence,False,1,1,The media manager scans paper proof,55,90,1,-2.7812501154839993,-0.060117606073617935,-2.841367721557617,3.0624996535480022,False,1,-9.73437516683407,-5.991464786347933e-05,-9.734435081481934,-3.8906253978020686,False,3.8906253978020686,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
37,1,-5.8437497690320015,-0.0028946325182914734,-5.846644401550293,logprobs,5,True,False,constraint_evidence,False,1,2,and discards it,91,106,1,-5.234375101979822,-0.005319970194250345,-5.239695072174072,0.6093746670521796,False,1,-1.2187500596046448,-0.25897425413131714,-1.477724313735962,4.624999709427357,False,4.624999709427357,True,True,"The media manager scans paper proof and does not discard it, while the suite badge must remain active on my lanyard.","Scenario: I am updating my film-editing suite account. The media manager scans paper proof and does not discard it, while the suite badge must remain active on my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-6.437499832012691,-0.00160138716455549,-6.439101219177246,-0.5937500629806891,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
37,1,-5.8437497690320015,-0.0028946325182914734,-5.846644401550293,logprobs,5,True,False,constraint_evidence,False,1,3,while the suite badge must remain active on,108,151,1,-0.9374999701976776,-0.33045855164527893,-1.2679585218429565,4.906249798834324,False,1,-4.6562501126900315,-0.009459859691560268,-4.665709972381592,1.18749965634197,False,4.906249798834324,True,True,"The media manager scans paper proof and discards it, while the suite badge must not remain active on my lanyard.","Scenario: I am updating my film-editing suite account. The media manager scans paper proof and discards it, while the suite badge must not remain active on my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-0.9062499701976776,-0.3393518030643463,-1.245601773262024,4.937499798834324,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
37,1,-5.8437497690320015,-0.0028946325182914734,-5.846644401550293,logprobs,5,True,False,constraint_evidence,False,1,4,my lanyard.,152,163,1,-3.312500111758709,-0.03578055649995804,-3.348280668258667,2.5312496572732925,False,1,-7.67187492758967,-0.0004702338483184576,-7.672345161437988,-1.8281251585576683,False,2.5312496572732925,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
38,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,True,True,shortcut_evidence,False,1,0,The stone-shop receipt is checked.,10,44,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,0.0,False,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
38,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,True,True,shortcut_evidence,False,1,1,The loader is at the rear dock,45,75,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,0.0,False,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
38,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,True,True,shortcut_evidence,False,1,2,to place the countertop slab,76,104,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,0.0,False,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
38,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,True,True,shortcut_evidence,False,1,3,onto the padded rack in my truck.,105,138,1,-1.845826690498331,-0.1466034741918754,-1.9924301646902063,1.198695747225092,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1.198695747225092,True,True,The loader is at the rear dock to place the countertop slab not onto the padded rack in my truck. What should I bring to the rear dock?,"Scenario: The stone-shop receipt is checked. The loader is at the rear dock to place the countertop slab not onto the padded rack in my truck. What should I bring to the rear dock?
Option1: Bring my truck to the rear dock
Option2: Walk to the rear dock without my truck
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,True,,shortcut_key,negation does not flip and its probability change is below the threshold,False,0.0
39,2,25.9432373046875,-25.9432373046875,0.0,logprobs,4,True,False,constraint_evidence,False,2,0,The reclaimed boards are approved for pickup.,10,55,2,20.560546875,-20.560546875,0.0,-5.3826904296875,False,2,27.72271728515625,-27.72271728515625,0.0,1.77947998046875,False,5.3826904296875,True,True,Scenario: The reclaimed boards are not approved for pickup. The site lead is at the exit gate to check the straps after the boards are on my truck.,"Scenario: The reclaimed boards are not approved for pickup. The site lead is at the exit gate to check the straps after the boards are on my truck. What should I bring to the exit gate?
Option1: Walk to the exit gate without the truck
Option2: Bring the loaded truck to the exit gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-3.5156249906867743,-0.02930189110338688,-3.544926881790161,-29.458862295374274,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
39,2,25.9432373046875,-25.9432373046875,0.0,logprobs,4,True,False,constraint_evidence,False,2,1,The site lead is at the exit gate,56,89,2,24.0595703125,-24.0595703125,0.0,-1.8836669921875,False,2,22.078125,-22.078125,0.0,-3.8651123046875,False,3.8651123046875,True,True,The site lead is not at the exit gate to check the straps after the boards are on my truck.,"Scenario: The reclaimed boards are approved for pickup. The site lead is not at the exit gate to check the straps after the boards are on my truck. What should I bring to the exit gate?
Option1: Walk to the exit gate without the truck
Option2: Bring the loaded truck to the exit gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,0.9218749701976776,-1.2567561864852905,-0.3348812162876129,-25.021362334489822,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
39,2,25.9432373046875,-25.9432373046875,0.0,logprobs,4,True,False,constraint_evidence,False,2,2,to check the straps,90,109,2,24.296875,-24.296875,0.0,-1.6463623046875,False,2,23.703125,-23.703125,0.0,-2.2401123046875,False,2.2401123046875,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
39,2,25.9432373046875,-25.9432373046875,0.0,logprobs,4,True,False,constraint_evidence,False,2,3,after the boards are on my truck.,110,143,2,23.625,-23.625,0.0,-2.3182373046875,False,2,23.61328125,-23.61328125,0.0,-2.3299560546875,False,2.3299560546875,True,True,The site lead is at the exit gate to check the straps after the boards are not on my truck. What should I bring to the exit gate?,"Scenario: The reclaimed boards are approved for pickup. The site lead is at the exit gate to check the straps after the boards are not on my truck. What should I bring to the exit gate?
Option1: Walk to the exit gate without the truck
Option2: Bring the loaded truck to the exit gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,6.484374834224582,-6.485903739929199,-0.0015289057046175003,-19.45886247046292,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
